0.495	0.0686646	
0.496	0.0701904	
0.497	0.0671387	
0.498	0.0595093	
0.499	0.0479126	
0.5	0.0338745	
0.501	0.0186157	
0.502	0.00335693	
0.503	-0.0106812	
0.504	-0.0228882	
0.505	-0.0320435	
0.506	-0.0372314	
0.507	-0.0375366	
0.508	-0.0341797	
0.509	-0.0274658	
0.51	-0.0183105	
0.511	-0.00762939	
0.512	0.00366211	
0.513	0.0137329	
0.514	0.0216675	
0.515	0.0265503	
0.516	0.0271606	
0.517	0.0234985	
0.518	0.0164795	
0.519	0.00671387	
0.52	-0.00488281	
0.521	-0.0170898	
0.522	-0.0289917	
0.523	-0.039978	
0.524	-0.0485229	
0.525	-0.0540161	
0.526	-0.0552368	
0.527	-0.0524902	
0.528	-0.0463867	
0.529	-0.0372314	
0.53	-0.0259399	
0.531	-0.0140381	
0.532	-0.00244141	
0.533	0.00762939	
0.534	0.0149536	
0.535	0.0183105	
0.536	0.017395	
0.537	0.0119019	
0.538	0.00305176	
0.539	-0.0088501	
0.54	-0.0219727	
0.541	-0.0354004	
0.542	-0.0476074	
0.543	-0.0579834	
0.544	-0.0653076	
0.545	-0.0686646	
0.546	-0.0674438	
0.547	-0.0622559	
0.548	-0.0540161	
0.549	-0.043335	
0.55	-0.0314331	
0.551	-0.0192261	
0.552	-0.00762939	
0.553	0.00183105	
0.554	0.00823975	
0.555	0.010376	
0.556	0.00823975	
0.557	0.00213623	
0.558	-0.00671387	
0.559	-0.0180054	
0.56	-0.0299072	
0.561	-0.0411987	
0.562	-0.0512695	
0.563	-0.0588989	
0.564	-0.0628662	
0.565	-0.0628662	
0.566	-0.0585938	
0.567	-0.0509644	
0.568	-0.0405884	
0.569	-0.0283813	
0.57	-0.015564	
0.571	-0.00335693	
0.572	0.00701904	
0.573	0.0149536	
0.574	0.0192261	
0.575	0.0186157	
0.576	0.0140381	
0.577	0.00610352	
0.578	-0.00488281	
0.579	-0.0170898	
0.58	-0.0296021	
0.581	-0.0408936	
0.582	-0.050354	
0.583	-0.0567627	
0.584	-0.0588989	
0.585	-0.0558472	
0.586	-0.0482178	
0.587	-0.0360107	
0.588	-0.0204468	
0.589	-0.00152588	
0.59	0.0198364	
0.591	0.0427246	
0.592	0.0665283	
0.593	0.0909424	
0.594	0.115051	
0.595	0.13916	
0.596	0.164185	
0.597	0.19104	
0.598	0.221252	
0.599	0.256042	
0.6	0.296631	
0.601	0.343933	
0.602	0.39856	
0.603	0.46051	
0.604	0.52887	
0.605	0.602722	
0.606	0.679932	
0.607	0.757751	
0.608	0.834351	
0.609	0.907593	
0.61	0.975037	
0.611	1.03394	
0.612	1.08185	
0.613	1.11603	
0.614	1.13464	
0.615	1.13678	
0.616	1.12335	
0.617	1.09558	
0.618	1.05438	
0.619	1.0022	
0.62	0.940857	
0.621	0.872498	
0.622	0.79895	
0.623	0.723267	
0.624	0.646667	
0.625	0.570679	
0.626	0.495911	
0.627	0.422974	
0.628	0.352478	
0.629	0.285034	
0.63	0.220337	
0.631	0.159607	
0.632	0.102234	
0.633	0.0485229	
0.634	-0.0012207	
0.635	-0.0466919	
0.636	-0.0869751	
0.637	-0.12146	
0.638	-0.149841	
0.639	-0.171814	
0.64	-0.187073	
0.641	-0.195618	
0.642	-0.197449	
0.643	-0.191956	
0.644	-0.180054	
0.645	-0.162964	
0.646	-0.141907	
0.647	-0.118103	
0.648	-0.0933838	
0.649	-0.0692749	
0.65	-0.0473022	
0.651	-0.0283813	
0.652	-0.0146484	
0.653	-0.00640869	
0.654	-0.00427246	
0.655	-0.00732422	
0.656	-0.0146484	
0.657	-0.0253296	
0.658	-0.038147	
0.659	-0.0512695	
0.66	-0.0637817	
0.661	-0.0741577	
0.662	-0.0811768	
0.663	-0.0839233	
0.664	-0.0827026	
0.665	-0.0784302	
0.666	-0.071106	
0.667	-0.0619507	
0.668	-0.0521851	
0.669	-0.0424194	
0.67	-0.0338745	
0.671	-0.027771	
0.672	-0.0253296	
0.673	-0.0265503	
0.674	-0.0314331	
0.675	-0.0393677	
0.676	-0.0491333	
0.677	-0.0595093	
0.678	-0.0698853	
0.679	-0.0787354	
0.68	-0.085144	
0.681	-0.088501	
0.682	-0.0878906	
0.683	-0.0830078	
0.684	-0.0744629	
0.685	-0.0631714	
0.686	-0.050354	
0.687	-0.0363159	
0.688	-0.0231934	
0.689	-0.0112915	
0.69	-0.00213623	
0.691	0.00366211	
0.692	0.00518799	
0.693	0.00244141	
0.694	-0.00396729	
0.695	-0.0134277	
0.696	-0.0244141	
0.697	-0.0360107	
0.698	-0.0469971	
0.699	-0.0561523	
0.7	-0.0628662	
0.701	-0.0656128	
0.702	-0.0640869	
0.703	-0.0585938	
0.704	-0.0491333	
0.705	-0.0372314	
0.706	-0.0234985	
0.707	-0.00946045	
0.708	0.00396729	
0.709	0.015564	
0.71	0.0241089	
0.711	0.0289917	
0.712	0.0289917	
0.713	0.0250244	
0.714	0.0177002	
0.715	0.00762939	
0.716	-0.00366211	
0.717	-0.0152588	
0.718	-0.0259399	
0.719	-0.0341797	
0.72	-0.0396729	
0.721	-0.0408936	
0.722	-0.038147	
0.723	-0.0314331	
0.724	-0.0219727	
0.725	-0.0100708	
0.726	0.00244141	
0.727	0.0149536	
0.728	0.0262451	
0.729	0.0354004	
0.73	0.0411987	
0.731	0.0427246	
0.732	0.0402832	
0.733	0.03479	
0.734	0.0265503	
0.735	0.0164795	
0.736	0.00610352	
0.737	-0.00366211	
0.738	-0.0115967	
0.739	-0.0164795	
0.74	-0.0180054	
0.741	-0.0149536	
0.742	-0.00823975	
0.743	0.00213623	
0.744	0.0146484	
0.745	0.0289917	
0.746	0.0436401	
0.747	0.0576782	
0.748	0.0698853	
0.749	0.0799561	
0.75	0.0860596	
0.751	0.0881958	
0.752	0.0863647	
0.753	0.0808716	
0.754	0.0726318	
0.755	0.062561	
0.756	0.0524902	
0.757	0.043335	
0.758	0.0363159	
0.759	0.0323486	
0.76	0.0326538	
0.761	0.0372314	
0.762	0.0457764	
0.763	0.057373	
0.764	0.071106	
0.765	0.0860596	
0.766	0.101013	
0.767	0.114441	
0.768	0.125732	
0.769	0.133362	
0.77	0.137024	
0.771	0.136414	
0.772	0.131836	
0.773	0.124512	
0.774	0.115051	
0.775	0.10498	
0.776	0.09552	
0.777	0.0875854	
0.778	0.0823975	
0.779	0.0808716	
0.78	0.0836182	
0.781	0.0906372	
0.782	0.100708	
0.783	0.113525	
0.784	0.127869	
0.785	0.142517	
0.786	0.15686	
0.787	0.169067	
0.788	0.178528	
0.789	0.184326	
0.79	0.185242	
0.791	0.182495	
0.792	0.176392	
0.793	0.167542	
0.794	0.157471	
0.795	0.147095	
0.796	0.137634	
0.797	0.13031	
0.798	0.125732	
0.799	0.125427	
0.8	0.129395	
0.801	0.137329	
0.802	0.148621	
0.803	0.162048	
0.804	0.176392	
0.805	0.19104	
0.806	0.204468	
0.807	0.215149	
0.808	0.222473	
0.809	0.224915	
0.81	0.222473	
0.811	0.216064	
0.812	0.205994	
0.813	0.193787	
0.814	0.180664	
0.815	0.167542	
0.816	0.155945	
0.817	0.146484	
0.818	0.140686	
0.819	0.138855	
0.82	0.141296	
0.821	0.14679	
0.822	0.154724	
0.823	0.16449	
0.824	0.175171	
0.825	0.185242	
0.826	0.193787	
0.827	0.199585	
0.828	0.202026	
0.829	0.200195	
0.83	0.194397	
0.831	0.184937	
0.832	0.172729	
0.833	0.158997	
0.834	0.144653	
0.835	0.13092	
0.836	0.119019	
0.837	0.109863	
0.838	0.10437	
0.839	0.102844	
0.84	0.105286	
0.841	0.110168	
0.842	0.117493	
0.843	0.125427	
0.844	0.133667	
0.845	0.140381	
0.846	0.144958	
0.847	0.146179	
0.848	0.142822	
0.849	0.135193	
0.85	0.123596	
0.851	0.108948	
0.852	0.0921631	
0.853	0.0747681	
0.854	0.0576782	
0.855	0.0418091	
0.856	0.0283813	
0.857	0.0186157	
0.858	0.0128174	
0.859	0.0112915	
0.86	0.0131226	
0.861	0.0180054	
0.862	0.0244141	
0.863	0.0320435	
0.864	0.0393677	
0.865	0.0454712	
0.866	0.0491333	
0.867	0.0491333	
0.868	0.045166	
0.869	0.0369263	
0.87	0.0250244	
0.871	0.0106812	
0.872	-0.00549316	
0.873	-0.0216675	
0.874	-0.0369263	
0.875	-0.0497437	
0.876	-0.0592041	
0.877	-0.0643921	
0.878	-0.0650024	
0.879	-0.0613403	
0.88	-0.0543213	
0.881	-0.0448608	
0.882	-0.0338745	
0.883	-0.022583	
0.884	-0.012207	
0.885	-0.00366211	
0.886	0.00183105	
0.887	0.00305176	
0.888	0	
0.889	-0.00701904	
0.89	-0.017395	
0.891	-0.0299072	
0.892	-0.0436401	
0.893	-0.0570679	
0.894	-0.0692749	
0.895	-0.0793457	
0.896	-0.0857544	
0.897	-0.0878906	
0.898	-0.0854492	
0.899	-0.0793457	
0.9	-0.0704956	
0.901	-0.0595093	
0.902	-0.0479126	
0.903	-0.0369263	
0.904	-0.0271606	
0.905	-0.0204468	
0.906	-0.0170898	
0.907	-0.0183105	
0.908	-0.0234985	
0.909	-0.0320435	
0.91	-0.0427246	
0.911	-0.0546265	
0.912	-0.0671387	
0.913	-0.0784302	
0.914	-0.0881958	
0.915	-0.0949097	
0.916	-0.0976562	
0.917	-0.0961304	
0.918	-0.0906372	
0.919	-0.0817871	
0.92	-0.0704956	
0.921	-0.0576782	
0.922	-0.0445557	
0.923	-0.0320435	
0.924	-0.0216675	
0.925	-0.0140381	
0.926	-0.0109863	
0.927	-0.0125122	
0.928	-0.0180054	
0.929	-0.0265503	
0.93	-0.0375366	
0.931	-0.0497437	
0.932	-0.0622559	
0.933	-0.0732422	
0.934	-0.0823975	
0.935	-0.0881958	
0.936	-0.0897217	
0.937	-0.0869751	
0.938	-0.0805664	
0.939	-0.071106	
0.94	-0.0598145	
0.941	-0.0473022	
0.942	-0.03479	
0.943	-0.0238037	
0.944	-0.0152588	
0.945	-0.0106812	
0.946	-0.0106812	
0.947	-0.0149536	
0.948	-0.0228882	
0.949	-0.0332642	
0.95	-0.0454712	
0.951	-0.0579834	
0.952	-0.0695801	
0.953	-0.0793457	
0.954	-0.0860596	
0.955	-0.0894165	
0.956	-0.0881958	
0.957	-0.0830078	
0.958	-0.0747681	
0.959	-0.0640869	
0.96	-0.0518799	
0.961	-0.0390625	
0.962	-0.0271606	
0.963	-0.0167847	
0.964	-0.00976562	
0.965	-0.00671387	
0.966	-0.00793457	
0.967	-0.0134277	
0.968	-0.0216675	
0.969	-0.0320435	
0.97	-0.0436401	
0.971	-0.0549316	
0.972	-0.0650024	
0.973	-0.072937	
0.974	-0.0778198	
0.975	-0.0787354	
0.976	-0.0753784	
0.977	-0.0683594	
0.978	-0.0585938	
0.979	-0.0463867	
0.98	-0.0332642	
0.981	-0.0204468	
0.982	-0.00915527	
0.983	-0.000305176	
0.984	0.00518799	
0.985	0.00610352	
0.986	0.00244141	
0.987	-0.00457764	
0.988	-0.0146484	
0.989	-0.0262451	
0.99	-0.0384521	
0.991	-0.0500488	
0.992	-0.0601196	
0.993	-0.0671387	
0.994	-0.0704956	
0.995	-0.0695801	
0.996	-0.0646973	
0.997	-0.0561523	
0.998	-0.045166	
0.999	-0.0323486	
1	-0.0192261	
1.001	-0.00701904	
1.002	0.00366211	
1.003	0.0109863	
1.004	0.0140381	
1.005	0.0125122	
1.006	0.00701904	
1.007	-0.00183105	
1.008	-0.0128174	
1.009	-0.0247192	
1.01	-0.0366211	
1.011	-0.0469971	
1.012	-0.0552368	
1.013	-0.0604248	
1.014	-0.0616455	
1.015	-0.0582886	
1.016	-0.0515747	
1.017	-0.0418091	
1.018	-0.0305176	
1.019	-0.0180054	
1.02	-0.00579834	
1.021	0.00488281	
1.022	0.0137329	
1.023	0.0189209	
1.024	0.0201416	
1.025	0.0167847	
1.026	0.00976562	
1.027	-0.000305176	
1.028	-0.012207	
1.029	-0.0247192	
1.03	-0.0366211	
1.031	-0.0466919	
1.032	-0.0543213	
1.033	-0.0579834	
1.034	-0.0576782	
1.035	-0.0527954	
1.036	-0.0445557	
1.037	-0.0338745	
1.038	-0.0213623	
1.039	-0.00793457	
1.04	0.00457764	
1.041	0.0152588	
1.042	0.0231934	
1.043	0.0268555	
1.044	0.0256348	
1.045	0.0204468	
1.046	0.0115967	
1.047	0.000610352	
1.048	-0.0119019	
1.049	-0.0244141	
1.05	-0.0354004	
1.051	-0.0448608	
1.052	-0.0509644	
1.053	-0.0534058	
1.054	-0.0515747	
1.055	-0.0457764	
1.056	-0.0369263	
1.057	-0.0256348	
1.058	-0.0128174	
1.059	-0.000305176	
1.06	0.0112915	
1.061	0.0204468	
1.062	0.0265503	
1.063	0.0283813	
1.064	0.0256348	
1.065	0.0192261	
1.066	0.0100708	
1.067	-0.0012207	
1.068	-0.0134277	
1.069	-0.0253296	
1.07	-0.0357056	
1.071	-0.0436401	
1.072	-0.0482178	
1.073	-0.0485229	
1.074	-0.0445557	
1.075	-0.0372314	
1.076	-0.0271606	
1.077	-0.0152588	
1.078	-0.00305176	
1.079	0.00823975	
1.08	0.0180054	
1.081	0.0244141	
1.082	0.0271606	
1.083	0.0250244	
1.084	0.0192261	
1.085	0.0100708	
1.086	-0.00152588	
1.087	-0.0140381	
1.088	-0.0268555	
1.089	-0.0384521	
1.09	-0.0476074	
1.091	-0.0537109	
1.092	-0.0558472	
1.093	-0.0537109	
1.094	-0.0479126	
1.095	-0.0387573	
1.096	-0.027771	
1.097	-0.0152588	
1.098	-0.00274658	
1.099	0.00854492	
1.1	0.017395	
1.101	0.022583	
1.102	0.0238037	
1.103	0.0201416	
1.104	0.0128174	
1.105	0.00213623	
1.106	-0.0106812	
1.107	-0.0244141	
1.108	-0.0375366	
1.109	-0.0488281	
1.11	-0.0576782	
1.111	-0.0622559	
1.112	-0.0622559	
1.113	-0.0579834	
1.114	-0.0494385	
1.115	-0.0384521	
1.116	-0.0253296	
1.117	-0.0119019	
1.118	0.000915527	
1.119	0.012207	
1.12	0.0204468	
1.121	0.0250244	
1.122	0.0253296	
1.123	0.0213623	
1.124	0.0137329	
1.125	0.00366211	
1.126	-0.00793457	
1.127	-0.0201416	
1.128	-0.0311279	
1.129	-0.0402832	
1.13	-0.0466919	
1.131	-0.0491333	
1.132	-0.0476074	
1.133	-0.0421143	
1.134	-0.0338745	
1.135	-0.0231934	
1.136	-0.0112915	
1.137	0.000915527	
1.138	0.012207	
1.139	0.0213623	
1.14	0.0274658	
1.141	0.0296021	
1.142	0.027771	
1.143	0.0219727	
1.144	0.0131226	
1.145	0.00244141	
1.146	-0.00946045	
1.147	-0.0213623	
1.148	-0.0317383	
1.149	-0.0396729	
1.15	-0.0445557	
1.151	-0.045166	
1.152	-0.0418091	
1.153	-0.0350952	
1.154	-0.0256348	
1.155	-0.0143433	
1.156	-0.00244141	
1.157	0.0088501	
1.158	0.0186157	
1.159	0.0253296	
1.16	0.0283813	
1.161	0.0268555	
1.162	0.0213623	
1.163	0.0125122	
1.164	0.00152588	
1.165	-0.0109863	
1.166	-0.0231934	
1.167	-0.0341797	
1.168	-0.0430298	
1.169	-0.0488281	
1.17	-0.0506592	
1.171	-0.0479126	
1.172	-0.0411987	
1.173	-0.0317383	
1.174	-0.0198364	
1.175	-0.00640869	
1.176	0.00701904	
1.177	0.0195312	
1.178	0.0299072	
1.179	0.0369263	
1.18	0.0393677	
1.181	0.0375366	
1.182	0.0317383	
1.183	0.022583	
1.184	0.0115967	
1.185	-0.000305176	
1.186	-0.0112915	
1.187	-0.0204468	
1.188	-0.0268555	
1.189	-0.0302124	
1.19	-0.0292969	
1.191	-0.0244141	
1.192	-0.0161743	
1.193	-0.00457764	
1.194	0.0088501	
1.195	0.0234985	
1.196	0.0375366	
1.197	0.0497437	
1.198	0.0592041	
1.199	0.0650024	
1.2	0.0662231	
1.201	0.0628662	
1.202	0.0561523	
1.203	0.0463867	
1.204	0.0350952	
1.205	0.0228882	
1.206	0.0112915	
1.207	0.00152588	
1.208	-0.00518799	
1.209	-0.00823975	
1.21	-0.00671387	
1.211	-0.000915527	
1.212	0.00854492	
1.213	0.0204468	
1.214	0.0344849	
1.215	0.0488281	
1.216	0.062561	
1.217	0.0744629	
1.218	0.083313	
1.219	0.0881958	
1.22	0.0888062	
1.221	0.0854492	
1.222	0.0790405	
1.223	0.0701904	
1.224	0.0598145	
1.225	0.0497437	
1.226	0.0408936	
1.227	0.0341797	
1.228	0.0308228	
1.229	0.0314331	
1.23	0.0363159	
1.231	0.0442505	
1.232	0.0549316	
1.233	0.0671387	
1.234	0.0796509	
1.235	0.0918579	
1.236	0.102234	
